Company Name,Asset Type,Percentage Allocation
7.43 National Bank For Financing Infrastructure And Development Jun 16 2033,Debt,8.56%
7.3 GOI Jun 19 2053,Debt,5.57%
7.18 GOI Aug 14 2033,Debt,5.57%
7.79 Small Industries Development Bank Of India Apr 19 2027,Debt,5.30%
7.62 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2028,Debt,4.90%
7.65 HDFC Bank Ltd. May 25 2033,Debt,4.33%
8.45 Indian Railway Finance Corporation Ltd. Dec  4 2028,Debt,4.16%
7.34 GAIL (India) Ltd. Dec 20 2027,Debt,4.14%
7.76 Madhya Pradesh SDL Nov 29 2037,Debt,4.07%
7.77 REC Ltd. Mar 31 2028,Debt,3.33%
7.23 Indian Railway Finance Corporation Ltd. Oct 15 2026,Debt,3.24%
7.72 Power Finance Corporation Ltd. Dec 19 2037,Debt,3.15%
8.49 National Thermal Power Corporation Ltd. Mar 25 2025,Debt,2.48%
7.7 Power Finance Corporation Ltd. Apr 15 2033,Debt,2.21%
7.35 National Thermal Power Corporation Ltd. Apr 17 2026,Debt,2.18%
7.7 HDFC Bank Ltd. May 16 2028,Debt,2.16%
7.22 National Housing Bank Jul 23 2026,Debt,2.16%
7.8445 Tata Capital Housing Finance Ltd. Sep 18 2026,Debt,2.15%
7.51 REC Ltd. Jul 31 2026,Debt,2.14%
7.75 Telangana SDL Nov  1 2037,Debt,2.13%
7.81 State Bank Of India Nov  2 2038,Debt,2.12%
7.55 Small Industries Development Bank Of India Sep 22 2026,Debt,2.11%
7.71 REC Ltd. Oct 31 2033,Debt,2.11%
7.25 GOI Jun 12 2063,Debt,2.05%
7.52 Power Grid Corporation Of India Ltd. Mar 23 2033,Debt,2.01%
7.54 Canara Bank Sep 27 2033,Debt,1.91%
8.25 Kotak Mahindra Bank Ltd. Apr 28 2026,Debt,1.79%
4.04 GOI Oct  4 2028,Debt,1.69%
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,1.33%
5.5 Indian Oil Corporation Ltd. Oct 20 2025,Debt,1.22%
7.77 Power Finance Corporation Ltd. Apr 15 2028,Debt,1.11%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,1.10%
7.62 Power Finance Corporation Ltd. Jul 15 2033,Debt,1.10%
7.18 GOI Jul 24 2037,Debt,1.07%
7.75 Small Industries Development Bank Of India Oct 27 2025,Debt,0.85%
7.2 National Bank For Agriculture & Rural Development (Nabard) Sep 23 2025,Debt,0.84%
7.26 GOI Aug 22 2032,Debt,0.43%
5.62 Export Import Bank Of India Jun 20 2025,Debt,0.42%
SBI - CDMDF - A2 Units,Others,0.26%
8.15 Power Grid Corporation Of India Ltd. Mar  8 2025,Debt,0.22%
Triparty Repo,Others,0.20%
Net Receivables/(Payable),Others,0.11%
