Company Name,Asset Type,Percentage Allocation
Bharti Airtel Ltd.,Equity,7.16%
Ultratech Cement Ltd.,Equity,6.15%
4.45 GOI Oct 30 2034,Debt,5.12%
Lupin Ltd.,Equity,4.27%
Inox Wind Ltd.,Equity,3.38%
JSW Steel Ltd.,Equity,3.16%
ICICI Bank Ltd.,Equity,2.76%
DLF Ltd.,Equity,2.71%
Triparty Repo,Others,2.68%
Hindustan Petroleum Corporation Ltd.,Equity,2.49%
Jindal Stainless Ltd.,Equity,2.42%
Ambuja Cements Ltd.,Equity,2.33%
RHI Magnesita India Ltd.,Equity,2.28%
7.33 GOI Sep 22 2033,Debt,2.23%
Bharat Petroleum Corporation Ltd.,Equity,2.21%
7.4 Avanse Financial Services Ltd. Mar 24 2025,Debt,2.20%
Tata Motors - DVR - A - ORDY,Equity,2.19%
6.25 Embassy Office Parks Reit Oct 18 2024,Debt,2.16%
Maruti Suzuki India Ltd.,Equity,2.08%
Sharekhan Ltd. (365D),Others,2.01%
NMDC Steel Ltd,Equity,1.94%
Jubilant Foodworks Ltd.,Equity,1.84%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,1.77%
Hindalco Industries Ltd.,Equity,1.77%
Jio Financial Services Ltd.,Equity,1.74%
Titan Company Ltd.,Equity,1.54%
Muthoot Finance Ltd.,Equity,1.46%
Gland Pharma Ltd.,Equity,1.40%
Tech Mahindra Ltd.,Equity,1.36%
Godrej Properties Ltd.,Equity,1.29%
Hero Motocorp Ltd.,Equity,1.21%
AIA Engineering Ltd.,Equity,1.19%
Zee Entertainment Enterprises Ltd.,Equity,1.16%
Divi Laboratories Ltd.,Equity,1.12%
Tata Steel Ltd.,Equity,1.04%
Siemens Ltd.,Equity,0.95%
Axis Bank Ltd.,Equity,0.93%
Bank Of Baroda,Equity,0.91%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.90%
Himatsingka Seide Ltd.,Equity,0.84%
JK Lakshmi Cement Ltd.,Equity,0.79%
Devyani International Ltd.,Equity,0.78%
TVS Motor Company Ltd.,Equity,0.71%
BEML Ltd.,Equity,0.67%
Larsen & Toubro Ltd.,Equity,0.62%
Trent Ltd.,Equity,0.60%
Vardhman Textiles Ltd.,Equity,0.58%
Mangalore Refinery & Petrochemicals Ltd.,Equity,0.56%
Cummins India Ltd.,Equity,0.54%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.52%
8 Yes Bank Ltd. Sep 30 2026,Debt,0.51%
Bharat Electronics Ltd.,Equity,0.49%
V-Mart Retail Ltd.,Equity,0.48%
PI Industries Ltd.,Equity,0.46%
Current Assets,Others,0.45%
7.06 GOI Apr 10 2028,Debt,0.44%
6.92 Godrej Industries Ltd. May 14 2025,Debt,0.43%
Bharti Airtel Ltd.,Equity,0.42%
Orient Cement Ltd.,Equity,0.40%
Syngene International Ltd.,Equity,0.38%
Jindal Steel & Power Ltd.,Equity,0.23%
7.26 GOI Feb  6 2033,Debt,0.21%
8.5 LIC Housing Finance Ltd. Aug 29 2025,Debt,0.18%
Life Insurance Corporation of India,Equity,0.11%
Karnataka Bank Ltd.,Equity,0.05%
KSB Ltd.,Equity,0.02%
