Company Name,Asset Type,Percentage Allocation
7.38 GOI Jun 20 2027,Debt,9.97%
HDFC Bank Ltd.,Equity,7.63%
ICICI Bank Ltd.,Equity,6.78%
Infosys Ltd.,Equity,4.40%
Triparty Repo,Others,3.86%
Reliance Industries Ltd.,Equity,3.50%
Larsen & Toubro Ltd.,Equity,3.02%
Axis Bank Ltd.,Equity,3.01%
State Bank Of India,Equity,2.99%
Pitti Engineering Ltd.,Equity,2.50%
Tata Consultancy Services Ltd.,Equity,2.42%
Trent Ltd.,Equity,2.36%
Elecon Engineering Company Ltd.,Equity,2.12%
Hindustan Unilever Ltd.,Equity,2.00%
Bikaji Foods International Ltd.,Equity,1.95%
Divgi Torq Transfer Systems Pvt Ltd,Equity,1.87%
Syrma SGS Technology Ltd.,Equity,1.84%
Ultratech Cement Ltd.,Equity,1.78%
Nestle India Ltd.,Equity,1.66%
Alkem Laboratories Ltd.,Equity,1.64%
Gokaldas Exports Ltd.,Equity,1.63%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,1.53%
Ltimindtree Ltd.,Equity,1.52%
Bharti Airtel Ltd.,Equity,1.49%
SRF Ltd.,Equity,1.46%
Hindware Home Innovation Ltd.,Equity,1.43%
Aditya Birla Fashion & Retail Ltd.,Equity,1.43%
Tata Motors Ltd.,Equity,1.39%
Cyient Ltd.,Equity,1.36%
DCB Bank Ltd.,Equity,1.30%
Kotak Mahindra Bank Ltd.,Equity,1.29%
Maruti Suzuki India Ltd.,Equity,1.27%
Somany Ceramics Ltd.,Equity,1.26%
Aavas Financiers Ltd. (Erstwhile A U Housing Finance),Equity,1.25%
Azad Engineering Ltd.,Equity,1.22%
Sun Pharmaceuticals Ind Ltd.,Equity,1.17%
Britannia Industries Ltd.,Equity,1.15%
Dr Reddys Laboratories Ltd.,Equity,1.12%
Jubilant Foodworks Ltd.,Equity,1.11%
Kennametal India Ltd.,Equity,1.10%
PI Industries Ltd.,Equity,1.09%
Apollo Hospitals Enterprise Ltd.,Equity,1.04%
Arvind Fashions Ltd.,Equity,1.00%
Motherson Sumi Wiring India Ltd.,Equity,0.99%
Asian Paints Ltd.,Equity,0.89%
HCL Technologies Ltd.,Equity,0.88%
Torrent Pharmaceuticals Ltd.,Equity,0.66%
Net Receivables/(Payable),Others,-0.35%
