Company Name,Asset Type,Percentage Allocation
7.38 GOI Jun 20 2027,Debt,8.84%
HDFC Bank Ltd.,Equity,5.50%
Bajaj Finance Ltd.,Equity,4.99%
ICICI Bank Ltd.,Equity,4.78%
Reliance Industries Ltd.,Equity,4.47%
Avenue Supermarts Ltd.,Equity,4.28%
Tata Consultancy Services Ltd.,Equity,3.76%
Infosys Ltd.,Equity,3.40%
Larsen & Toubro Ltd.,Equity,2.47%
PI Industries Ltd.,Equity,2.45%
CBLO(CCIL),Others,2.32%
Kotak Mahindra Bank Ltd.,Equity,1.96%
7.26 GOI Aug 22 2032,Debt,1.88%
7.1 GOI Apr 18 2029,Debt,1.87%
7.18 GOI Jul 24 2037,Debt,1.86%
MTAR Technologies Ltd.,Equity,1.66%
Fortis Healthcare Ltd.,Equity,1.62%
Bajaj Finserv Ltd.,Equity,1.58%
7.99 HDFC Bank Ltd. Jul 11 2024,Debt,1.56%
Mahindra & Mahindra Ltd.,Equity,1.54%
Divi Laboratories Ltd.,Equity,1.52%
Brigade Enterprises Ltd.,Equity,1.52%
Sansera Engineering Ltd.,Equity,1.48%
Neogen Chemicals Ltd.,Equity,1.37%
Nestle India Ltd.,Equity,1.36%
Shree Cement Ltd.,Equity,1.32%
Ultratech Cement Ltd.,Equity,1.31%
State Bank Of India,Equity,1.28%
9 Bharti Telecom Ltd. Dec  4 2028,Debt,1.27%
7.64 Power Finance Corporation Ltd. Feb 22 2033,Debt,1.25%
7.59 Mahanagar Telephone Nigam Ltd. Jul 20 2033,Debt,1.24%
UNO Minda Ltd.,Equity,1.21%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.18%
Clean Science & Technology Ltd.,Equity,1.13%
Vedant Fashions Pvt. Ltd.,Equity,1.09%
Asian Paints Ltd.,Equity,1.06%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,1.01%
Apollo Hospitals Enterprise Ltd.,Equity,0.99%
Tata Motors Ltd.,Equity,0.98%
Tata Steel Ltd.,Equity,0.97%
Cholamandalam Investment & Finance Company Ltd.,Equity,0.96%
Sun Pharmaceuticals Ind Ltd.,Equity,0.95%
Zomato Ltd.,Equity,0.88%
Hindustan Unilever Ltd.,Equity,0.83%
JB Chemicals & Pharmaceuticals Ltd.,Equity,0.83%
Motherson Sumi Wiring India Ltd.,Equity,0.80%
Ltimindtree Ltd.,Equity,0.79%
Maruti Suzuki India Ltd.,Equity,0.64%
7.06 GOI Apr 10 2028,Debt,0.63%
Treasury Bill (182D),Others,0.62%
7.25 GOI Jun 12 2063,Debt,0.61%
6.1 GOI Jul 12 2031,Debt,0.59%
Fsn ECommerce Ventures Ltd.,Equity,0.58%
6.19 GOI Sep 16 2034,Debt,0.58%
Sumitomo Chemical India Ltd.,Equity,0.57%
Honeywell Automation India Ltd.,Equity,0.49%
Canfin Homes Ltd.,Equity,0.49%
Doms Industries Ltd.,Equity,0.45%
Jio Financial Services Ltd.,Equity,0.43%
Sudarshan Chemical Industries Ltd.,Equity,0.42%
7.57 GOI Jun 17 2033,Debt,0.38%
Privi Speciality Chemicals Ltd.,Equity,0.38%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.33%
7.59 GOI Jan 11 2026,Debt,0.06%
Net Receivables/(Payable),Others,-1.65%
