Company Name,Asset Type,Percentage Allocation
Net Receivables/(Payable),Others,76.03%
BOI AXA Mutual Fund (Bank of India Liquid Fund - Direct - Growth),Debt,10.26%
Indian Oil Corporation Ltd.,Equity,9.61%
Reliance Industries Ltd.,Equity,9.11%
ICICI Bank Ltd.,Equity,8.32%
Treasury Bill (364D),Others,7.69%
Jindal Steel & Power Ltd.,Equity,5.58%
Treasury Bill (364D),Others,5.23%
Bank Of Baroda,Equity,4.40%
Canara Bank,Equity,3.84%
Glenmark Pharmaceuticals Ltd.,Equity,3.69%
IDFC Ltd.,Equity,3.43%
Zee Entertainment Enterprises Ltd.,Equity,3.13%
JSW Steel Ltd.,Equity,2.26%
Dixon Technologies (India) Ltd.,Equity,2.14%
State Bank Of India,Equity,2.09%
Ambuja Cements Ltd.,Equity,2.03%
Trent Ltd.,Equity,1.99%
ABB India Ltd.,Equity,1.90%
PVR INOX Ltd.,Equity,1.83%
National Thermal Power Corporation Ltd.,Equity,1.52%
ACC Ltd.,Equity,1.44%
The Indian Hotels Company Ltd.,Equity,1.43%
Triparty Repo,Others,1.38%
Zydus Lifesciences Ltd.,Equity,1.35%
Tata Steel Ltd.,Equity,1.25%
Indian Energy Exchange Ltd.,Equity,1.02%
Kotak Mahindra Bank Ltd.,Equity,0.83%
Adani Ports and Special Economic Zone Ltd.,Equity,0.44%
Adani Ports and Special Economic Zone Ltd.,Equity,-0.45%
Kotak Mahindra Bank Ltd.,Equity,-0.83%
Indian Energy Exchange Ltd.,Equity,-1.03%
Tata Steel Ltd.,Equity,-1.26%
Zydus Lifesciences Ltd.,Equity,-1.36%
The Indian Hotels Company Ltd.,Equity,-1.44%
ACC Ltd.,Equity,-1.45%
National Thermal Power Corporation Ltd.,Equity,-1.53%
PVR INOX Ltd.,Equity,-1.85%
ABB India Ltd.,Equity,-1.92%
Trent Ltd.,Equity,-2.01%
Ambuja Cements Ltd.,Equity,-2.05%
State Bank Of India,Equity,-2.11%
Dixon Technologies (India) Ltd.,Equity,-2.15%
JSW Steel Ltd.,Equity,-2.27%
Zee Entertainment Enterprises Ltd.,Equity,-3.16%
IDFC Ltd.,Equity,-3.46%
Glenmark Pharmaceuticals Ltd.,Equity,-3.73%
Canara Bank,Equity,-3.88%
Bank Of Baroda,Equity,-4.44%
Jindal Steel & Power Ltd.,Equity,-5.62%
ICICI Bank Ltd.,Equity,-8.39%
Reliance Industries Ltd.,Equity,-9.18%
Indian Oil Corporation Ltd.,Equity,-9.67%
