Company Name,Asset Type,Percentage Allocation
Derivative,Others,69.88%
Triparty Repo,Others,9.59%
Indian Energy Exchange Ltd.,Equity,4.44%
Adani Ports and Special Economic Zone Ltd.,Equity,4.07%
Multi Commodity Exchange of India Ltd.,Equity,3.65%
Hindustan Copper Ltd.,Equity,2.78%
Treasury Bill (364D),Others,2.65%
Treasury Bill (364D),Others,2.64%
Treasury Bill (364D),Others,2.62%
Axis Bank Ltd.,Equity,2.50%
Bandhan Bank Ltd.,Equity,2.49%
Vodafone Idea Ltd.,Equity,2.34%
Tata Consultancy Services Ltd.,Equity,2.13%
Bank Of Baroda,Equity,2.05%
Steel Authority Of India Ltd.,Equity,2.03%
Escorts Kubota Ltd.,Equity,1.96%
ICICI Bank Ltd.,Equity,1.89%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,1.79%
Baroda Pioneer Mutual Fund (Baroda BNP Paribas Money Market Fund - Direct - Growth),Debt,1.78%
GMR Airports Infrastructure Ltd.,Equity,1.77%
Treasury Bill (182D),Others,1.74%
Treasury Bill (364D),Others,1.74%
Treasury Bill (364D),Others,1.72%
6.75 Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) Sep 26 2031,Debt,1.68%
Treasury Bill (364D),Others,1.67%
Oracle Financial Services Software Ltd.,Equity,1.42%
Glenmark Pharmaceuticals Ltd.,Equity,1.34%
Aditya Birla Capital Ltd.,Equity,1.34%
Granules India Ltd.,Equity,1.32%
Delta Corp Ltd.,Equity,1.30%
Hindustan Unilever Ltd.,Equity,1.19%
Aurobindo Pharma Ltd.,Equity,1.14%
State Bank Of India,Equity,1.13%
RBL Bank Ltd.,Equity,1.10%
Chambal Fertilisers & Chemicals Ltd.,Equity,1.07%
Wipro Ltd.,Equity,0.99%
Power Finance Corporation Ltd.,Equity,0.97%
Info Edge (India) Ltd.,Equity,0.97%
Tata Motors - DVR - A - ORDY,Equity,0.92%
